Rank,Gender,Age,Finish,Pace,athlet_url,race_url,Watch,Shoes,Distance,city,year,race_type,Watch_Brand,Watch_Error,Watch_Error_Abs,Finish_num
187,M,35-44,2:41:16,3:49/km,7797769,1845722929,Garmin Forerunner 235,"Nike Vomero 12(5,896.8 km)",42.51,Berlin,2018,Marathon,Garmin,0.3149999999999977,0.3149999999999977,2.687777777777778
188,M,45-54,2:41:23,3:49/km,1734266,1847675772,Garmin Forerunner 935,NA,42.77,Berlin,2018,Marathon,Garmin,0.5750000000000028,0.5750000000000028,2.6897222222222226
189,,,2:41:24,3:50/km,6531744,1850937186,Garmin Forerunner 15,NA,42.65,Berlin,2018,Marathon,Garmin,0.4549999999999983,0.4549999999999983,2.6900000000000004
190,M,45-54,2:41:26,3:50/km,18612417,1844923503,Garmin Forerunner 920XT,NA,42.58,Berlin,2018,Marathon,Garmin,0.384999999999998,0.384999999999998,2.6905555555555556
191,M,45-54,2:41:26,3:50/km,27602750,1850792197,Suunto,"adidas adizero adios(2,686.1 km)",42.92,Berlin,2018,Marathon,Suunto,0.7250000000000014,0.7250000000000014,2.6905555555555556
192,M,35-44,2:41:27,3:50/km,8954745,1844973014,Garmin Forerunner 645,"Nike Zoom Vomero 13(2,075.2 km)",42.51,Berlin,2018,Marathon,Garmin,0.3149999999999977,0.3149999999999977,2.6908333333333334
193,M,35-44,2:41:27,3:50/km,23905269,1845694835,Suunto,NA,42.77,Berlin,2018,Marathon,Suunto,0.5750000000000028,0.5750000000000028,2.6908333333333334
194,M,35-44,2:41:31,3:50/km,682460,1845517161,Garmin fenix 5,"Mizuno Hitogami 4 - Green(5,639.4 km)",43.07,Berlin,2018,Marathon,Garmin,0.875,0.875,2.6919444444444447
195,M,35-44,2:41:35,3:50/km,2075280,1850067983,Garmin Forerunner 920XT,NA,42.46,Berlin,2018,Marathon,Garmin,0.26500000000000057,0.26500000000000057,2.693055555555556
196,M,25-34,2:41:36,3:50/km,3371879,1845381209,Garmin Forerunner 235,Nike VaporFly 4%(218.1 km),42.46,Berlin,2018,Marathon,Garmin,0.26500000000000057,0.26500000000000057,2.6933333333333334
197,F,35-44,2:41:39,3:50/km,26427944,1854528159,Garmin Forerunner 235,adidas Boston(858.4 km),42.54,Berlin,2018,Marathon,Garmin,0.34499999999999886,0.34499999999999886,2.694166666666667
198,M,45-54,2:41:43,3:50/km,34180423,1845149362,Garmin Forerunner 735XT,NA,42.44,Berlin,2018,Marathon,Garmin,0.24499999999999744,0.24499999999999744,2.695277777777778
199,F,25-34,2:41:51,3:50/km,15824634,1846777445,Garmin Forerunner 235,NA,42.39,Berlin,2018,Marathon,Garmin,0.19500000000000028,0.19500000000000028,2.6975000000000002
200,,,2:41:52,3:50/km,4901873,1844911745,Garmin fenix 3,NA,42.84,Berlin,2018,Marathon,Garmin,0.6450000000000031,0.6450000000000031,2.697777777777778
201,M,25-34,2:41:52,3:50/km,29018943,1845494006,Polar V800,Nike Zoom Flyknit Streak 6(234.8 km),42.85,Berlin,2018,Marathon,Polar,0.6550000000000011,0.6550000000000011,2.697777777777778
203,M,35-44,2:42:14,3:51/km,10962444,1845018303,Garmin Forerunner 235,NA,42.45,Berlin,2018,Marathon,Garmin,0.25500000000000256,0.25500000000000256,2.7038888888888892
204,M,35-44,2:42:19,3:51/km,16004160,1845304272,Garmin Forerunner 735XT,NA,42.57,Berlin,2018,Marathon,Garmin,0.375,0.375,2.705277777777778
205,M,25-34,2:42:34,3:51/km,22733938,1845695585,Garmin Forerunner 935,NA,42.46,Berlin,2018,Marathon,Garmin,0.26500000000000057,0.26500000000000057,2.7094444444444448
206,M,35-44,2:42:37,3:51/km,3488789,1845376993,Garmin Forerunner 935,NA,42.66,Berlin,2018,Marathon,Garmin,0.4649999999999963,0.4649999999999963,2.710277777777778
207,M,35-44,2:42:38,3:51/km,16083016,1845532069,TomTom,"Brooks Launch(8,733.8 km)",42.56,Berlin,2018,Marathon,TomTom,0.365000000000002,0.365000000000002,2.7105555555555556
208,M,35-44,2:42:40,3:51/km,6561271,1845205798,Apple Watch Series 3,Nike Zoom Streak 6(136.5 km),42.85,Berlin,2018,Marathon,Apple,0.6550000000000011,0.6550000000000011,2.7111111111111112
209,M,,2:42:41,3:51/km,22366003,1844964684,Polar V800,New Balance 1500v7(773.3 km),42.78,Berlin,2018,Marathon,Polar,0.5850000000000009,0.5850000000000009,2.711388888888889
210,M,45-54,2:42:43,3:51/km,20196739,1845390968,Garmin Forerunner 935,NA,42.56,Berlin,2018,Marathon,Garmin,0.365000000000002,0.365000000000002,2.7119444444444447
211,M,35-44,2:42:45,3:51/km,21686973,1845100974,Garmin fenix 3,NA,43.06,Berlin,2018,Marathon,Garmin,0.865000000000002,0.865000000000002,2.7125000000000004
212,M,,2:42:48,3:51/km,20547740,1845255223,Garmin Forerunner 235,NA,42.5,Berlin,2018,Marathon,Garmin,0.3049999999999997,0.3049999999999997,2.7133333333333334
213,M,25-34,2:42:48,3:51/km,8638226,1846664225,Suunto,"adidas UltraBoost(6,769.8 km)",42.85,Berlin,2018,Marathon,Suunto,0.6550000000000011,0.6550000000000011,2.7133333333333334
214,M,,2:42:49,3:52/km,7707165,1845109368,Garmin Forerunner 920XT,NA,42.54,Berlin,2018,Marathon,Garmin,0.34499999999999886,0.34499999999999886,2.713611111111111
215,M,35-44,2:42:49,3:52/km,7315669,1845651678,Garmin Forerunner 920XT,HOKA ONE ONE Cavu(493.6 km),42.55,Berlin,2018,Marathon,Garmin,0.3549999999999969,0.3549999999999969,2.713611111111111
216,M,25-34,2:43:07,3:52/km,16405716,1845251713,Garmin Forerunner 225,"Nike Pegasus(7,836.7 km)",42.5,Berlin,2018,Marathon,Garmin,0.3049999999999997,0.3049999999999997,2.718611111111111
217,M,35-44,2:43:12,3:52/km,16178921,1845086617,Garmin Forerunner 235,adidas Adizero Adios 3 (Grey/White)(422.3 km),42.42,Berlin,2018,Marathon,Garmin,0.22500000000000142,0.22500000000000142,2.72
219,M,,2:43:26,3:52/km,12399353,1845671881,Garmin Forerunner 225,NA,42.61,Berlin,2018,Marathon,Garmin,0.41499999999999915,0.41499999999999915,2.723888888888889
220,M,25-34,2:43:30,3:52/km,2440059,1844916127,Garmin Forerunner 220,NA,42.49,Berlin,2018,Marathon,Garmin,0.2950000000000017,0.2950000000000017,2.725
221,M,35-44,2:43:35,3:53/km,13837984,1845077121,Garmin Forerunner 620,NA,42.59,Berlin,2018,Marathon,Garmin,0.3950000000000031,0.3950000000000031,2.726388888888889
222,M,35-44,2:43:41,3:53/km,13261597,1845059819,Garmin Forerunner 630,NA,42.47,Berlin,2018,Marathon,Garmin,0.2749999999999986,0.2749999999999986,2.7280555555555557
223,M,35-44,2:43:45,3:53/km,25781315,1844862877,Garmin Forerunner 935,NA,42.55,Berlin,2018,Marathon,Garmin,0.3549999999999969,0.3549999999999969,2.729166666666667
224,M,35-44,2:43:50,3:53/km,12154817,1845246457,Garmin Forerunner 935,Nike Vaporfly 4% Flyknit(610.0 km),42.52,Berlin,2018,Marathon,Garmin,0.32500000000000284,0.32500000000000284,2.7305555555555556
225,M,35-44,2:43:52,3:53/km,617440,1845272730,Garmin Forerunner 735XT,NA,42.49,Berlin,2018,Marathon,Garmin,0.2950000000000017,0.2950000000000017,2.7311111111111113
226,M,35-44,2:43:53,3:53/km,692120,1845000393,Garmin Forerunner 225,"Saucony RIDE7(10,612.4 km)",42.19,Berlin,2018,Marathon,Garmin,-0.005000000000002558,0.005000000000002558,2.731388888888889
227,M,,2:43:58,3:53/km,2982007,1845195961,Garmin Forerunner 620,NA,42.67,Berlin,2018,Marathon,Garmin,0.4750000000000014,0.4750000000000014,2.7327777777777778
228,,,2:43:58,3:53/km,7275522,1845390680,Garmin Forerunner 235,NA,42.51,Berlin,2018,Marathon,Garmin,0.3149999999999977,0.3149999999999977,2.7327777777777778
229,M,,2:43:59,3:53/km,9518172,1845126781,Garmin fenix 3,adidas adios 3(383.3 km),42.98,Berlin,2018,Marathon,Garmin,0.7849999999999966,0.7849999999999966,2.7330555555555556
230,M,35-44,2:43:59,3:53/km,4240465,1845212404,Garmin Forerunner 935,Nike Zoom Fly SP(114.5 km),42.78,Berlin,2018,Marathon,Garmin,0.5850000000000009,0.5850000000000009,2.7330555555555556
231,M,35-44,2:44:01,3:53/km,16535358,1844863994,Garmin Forerunner 645 Music,Nike VaporFly 4%(405.7 km),42.53,Berlin,2018,Marathon,Garmin,0.33500000000000085,0.33500000000000085,2.733611111111111
232,M,25-34,2:44:05,3:53/km,10392100,1845336589,Garmin fenix 3,New Balance Fresh Foam Zantee v4(672.6 km),42.89,Berlin,2018,Marathon,Garmin,0.6950000000000003,0.6950000000000003,2.7347222222222225
233,M,35-44,2:44:05,3:53/km,676216,1845347348,Garmin Forerunner 630,Nike VaporFly 4%(193.2 km),42.29,Berlin,2018,Marathon,Garmin,0.09499999999999886,0.09499999999999886,2.7347222222222225
234,M,25-34,2:44:07,3:53/km,9519286,1846071886,Garmin Forerunner 235,NA,42.41,Berlin,2018,Marathon,Garmin,0.2149999999999963,0.2149999999999963,2.7352777777777777
235,M,35-44,2:44:12,3:53/km,25990400,1845048336,Garmin Forerunner 630,NA,42.61,Berlin,2018,Marathon,Garmin,0.41499999999999915,0.41499999999999915,2.736666666666667
236,M,,2:44:13,3:54/km,10621668,1845157309,Garmin Forerunner 230,NA,42.53,Berlin,2018,Marathon,Garmin,0.33500000000000085,0.33500000000000085,2.7369444444444446
237,M,25-34,2:44:22,3:54/km,18355893,1845154869,Garmin Forerunner 235,NA,42.54,Berlin,2018,Marathon,Garmin,0.34499999999999886,0.34499999999999886,2.7394444444444446
238,M,20-24,2:44:22,3:54/km,21765924,1847102827,Garmin fenix 3,NA,42.88,Berlin,2018,Marathon,Garmin,0.6850000000000023,0.6850000000000023,2.7394444444444446
239,M,25-34,2:44:30,3:54/km,552506,1845321964,Suunto,Nike Zoom Flyknit Streak(190.1 km),42.69,Berlin,2018,Marathon,Suunto,0.49499999999999744,0.49499999999999744,2.7416666666666667
240,M,,2:44:33,3:54/km,13532995,1844961507,Garmin Forerunner 235,NA,42.54,Berlin,2018,Marathon,Garmin,0.34499999999999886,0.34499999999999886,2.7425
241,M,25-34,2:44:33,3:54/km,10275207,1845840967,Garmin fenix 5,"Nike Pegasus 33(5,329.1 km)",42.8,Berlin,2018,Marathon,Garmin,0.6049999999999969,0.6049999999999969,2.7425
242,M,25-34,2:44:39,3:54/km,3664026,1845778247,Garmin Forerunner 735XT,adidas Adios adizero 3(935.4 km),43.37,Berlin,2018,Marathon,Garmin,1.1749999999999972,1.1749999999999972,2.7441666666666666
243,M,35-44,2:44:42,3:54/km,11700115,1844995403,Garmin fenix 3,NA,42.87,Berlin,2018,Marathon,Garmin,0.6749999999999972,0.6749999999999972,2.745
244,F,,2:44:44,3:54/km,3515811,1845197138,Garmin Forerunner 220,Nike Vapor Flys(134.1 km),42.45,Berlin,2018,Marathon,Garmin,0.25500000000000256,0.25500000000000256,2.7455555555555557
246,M,35-44,2:44:46,3:54/km,3274072,1848439788,Polar M430,adidas Boston Boost 6 AKTIV(588.5 km),42.86,Berlin,2018,Marathon,Polar,0.6649999999999991,0.6649999999999991,2.7461111111111114
247,F,25-34,2:44:52,3:54/km,33759312,1845093342,Garmin Forerunner 735XT,NA,42.53,Berlin,2018,Marathon,Garmin,0.33500000000000085,0.33500000000000085,2.747777777777778
248,M,35-44,2:44:58,3:55/km,33855845,1846143840,Garmin Forerunner 935,NA,42.56,Berlin,2018,Marathon,Garmin,0.365000000000002,0.365000000000002,2.7494444444444444
250,M,,2:45:03,3:55/km,12120413,1845008333,Garmin Forerunner 235,"adidas Ultra Boost S16(10,528.5 km)",42.34,Berlin,2018,Marathon,Garmin,0.14500000000000313,0.14500000000000313,2.7508333333333335
251,M,35-44,2:45:04,3:55/km,4935625,1844931401,Garmin Forerunner 235,NA,42.61,Berlin,2018,Marathon,Garmin,0.41499999999999915,0.41499999999999915,2.7511111111111113
252,M,,2:45:07,3:55/km,13904376,1845225985,Suunto Ambit3 Sport,NA,42.83,Berlin,2018,Marathon,Suunto,0.634999999999998,0.634999999999998,2.7519444444444443
253,M,25-34,2:45:07,3:55/km,36077330,1978573594,Garmin fenix 5,NA,42.85,Berlin,2018,Marathon,Garmin,0.6550000000000011,0.6550000000000011,2.7519444444444443
256,M,35-44,2:45:15,3:55/km,25791105,1845218420,Garmin Forerunner 235,NA,42.5,Berlin,2018,Marathon,Garmin,0.3049999999999997,0.3049999999999997,2.754166666666667
257,M,,2:45:17,3:55/km,18350764,1845450839,Garmin Forerunner 630,"ASICS Nimbus 17 kleur(10,886.5 km)",42.14,Berlin,2018,Marathon,Garmin,-0.054999999999999716,0.054999999999999716,2.754722222222222
258,M,25-34,2:45:27,3:55/km,20828537,1943871890,Garmin Forerunner 645 Music,NA,42.6,Berlin,2018,Marathon,Garmin,0.40500000000000114,0.40500000000000114,2.7575
259,M,25-34,2:45:28,3:55/km,1935700,1845623167,Garmin Forerunner 230,Nike Zoom Vaporfly(352.9 km),42.46,Berlin,2018,Marathon,Garmin,0.26500000000000057,0.26500000000000057,2.7577777777777777
260,M,,2:45:31,3:55/km,12764178,1845198579,,adidas adizero adios 3 whites(506.5 km),42.51,Berlin,2018,Marathon,,0.3149999999999977,0.3149999999999977,2.758611111111111
261,M,45-54,2:45:32,3:55/km,3744848,1844888674,Garmin fenix 5X,Nike V Knit Red(75.1 km),42.89,Berlin,2018,Marathon,Garmin,0.6950000000000003,0.6950000000000003,2.758888888888889
262,M,25-34,2:45:32,3:55/km,18313014,1844975798,Garmin fenix 5S Plus,NA,42.95,Berlin,2018,Marathon,Garmin,0.7550000000000026,0.7550000000000026,2.758888888888889
263,M,35-44,2:45:36,3:55/km,5318375,1845255828,Garmin Forerunner 235,NA,42.49,Berlin,2018,Marathon,Garmin,0.2950000000000017,0.2950000000000017,2.76
265,M,25-34,2:45:40,3:56/km,5610231,1845011329,Garmin Forerunner 235,NA,42.43,Berlin,2018,Marathon,Garmin,0.23499999999999943,0.23499999999999943,2.761111111111111
266,M,25-34,2:45:46,3:56/km,13986684,1845352758,Garmin Forerunner 220,New Balance 1400 v6(468.2 km),42.58,Berlin,2018,Marathon,Garmin,0.384999999999998,0.384999999999998,2.762777777777778
267,M,25-34,2:45:52,3:56/km,5321846,1845544410,Garmin Forerunner 235,Nike Zoom Fly(406.0 km),42.48,Berlin,2018,Marathon,Garmin,0.2849999999999966,0.2849999999999966,2.7644444444444445
268,M,35-44,2:45:55,3:56/km,9857462,1846587740,Garmin fenix 3,Nike Air Zoom Fly(404.8 km),43.02,Berlin,2018,Marathon,Garmin,0.8250000000000028,0.8250000000000028,2.765277777777778
269,,,2:46:02,3:56/km,18403906,1844891398,Garmin Forerunner 735XT,NA,42.44,Berlin,2018,Marathon,Garmin,0.24499999999999744,0.24499999999999744,2.7672222222222222
270,,55-64,2:46:02,3:56/km,18578140,1847149788,Garmin Forerunner 620,NA,42.54,Berlin,2018,Marathon,Garmin,0.34499999999999886,0.34499999999999886,2.7672222222222222
271,M,25-34,2:46:05,3:56/km,24003620,1844904285,Garmin fenix 5,"Nike Lunarglide 9(1,322.0 km)",42.73,Berlin,2018,Marathon,Garmin,0.5349999999999966,0.5349999999999966,2.7680555555555557
273,M,35-44,2:46:06,3:56/km,26973433,1845248306,Garmin Forerunner 620,NA,42.55,Berlin,2018,Marathon,Garmin,0.3549999999999969,0.3549999999999969,2.768333333333333
274,M,,2:46:07,3:56/km,2371488,1844912483,Garmin fenix 3,Saucony kinvara 8 (4)(669.0 km),42.95,Berlin,2018,Marathon,Garmin,0.7550000000000026,0.7550000000000026,2.768611111111111
275,M,35-44,2:46:08,3:56/km,275466,1953581219,Garmin Forerunner 230,NA,42.56,Berlin,2018,Marathon,Garmin,0.365000000000002,0.365000000000002,2.7688888888888887
